#count,ecpfht-arf,ecpfarf-arf,sarf-arf
253000,-63.9999999999999,426.8999999999999,155.09999999999985
254000,-64.7999999999999,428.69999999999993,153.49999999999986
255000,-64.8999999999999,433.8999999999999,154.4999999999999
256000,-65.89999999999989,436.0999999999999,153.39999999999986
257000,-65.7999999999999,438.4999999999999,154.09999999999985
258000,-64.6999999999999,442.6999999999999,155.99999999999986
259000,-63.29999999999991,444.39999999999986,157.4999999999999
260000,-63.399999999999906,444.79999999999984,157.89999999999992
261000,-65.49999999999991,444.1999999999998,158.0999999999999
262000,-63.899999999999906,444.99999999999983,158.89999999999992
263000,-61.7999999999999,447.39999999999986,160.59999999999994
264000,-61.1999999999999,448.4999999999999,161.19999999999993
265000,-61.5999999999999,449.1999999999999,161.69999999999993
266000,-62.799999999999905,451.9999999999999,162.09999999999994
267000,-61.2999999999999,456.39999999999986,161.49999999999994
268000,-59.6999999999999,460.59999999999985,162.09999999999994
269000,-61.299999999999926,462.1999999999998,160.99999999999991
270000,-60.799999999999926,461.79999999999984,159.19999999999993
271000,-62.29999999999994,462.49999999999983,158.49999999999994
272000,-67.69999999999993,459.89999999999986,155.09999999999997
273000,-73.79999999999993,459.1999999999999,157.19999999999996
274000,-74.79999999999994,458.79999999999984,158.39999999999992
275000,-75.89999999999992,456.59999999999985,159.49999999999994
276000,-76.79999999999993,447.49999999999983,161.39999999999992
277000,-75.69999999999992,445.09999999999985,165.19999999999993
278000,-76.8999999999999,443.9999999999999,165.19999999999993
279000,-76.3999999999999,441.5999999999999,166.19999999999993
280000,-78.0999999999999,441.3999999999999,167.69999999999993
281000,-83.6999999999999,441.5999999999999,168.19999999999993
282000,-85.89999999999989,440.0999999999999,168.19999999999993
283000,-86.69999999999987,445.3999999999999,168.59999999999994
284000,-87.69999999999987,446.0999999999999,169.19999999999993
285000,-87.79999999999987,447.9999999999999,169.29999999999993
286000,-89.99999999999986,447.7999999999999,170.5999999999999
287000,-93.39999999999985,448.7999999999999,170.6999999999999
288000,-94.19999999999985,446.9999999999999,171.4999999999999
289000,-94.79999999999984,445.7999999999999,172.8999999999999
290000,-99.59999999999982,443.8999999999999,173.0999999999999
291000,-99.19999999999982,445.8999999999999,174.99999999999991
292000,-100.19999999999982,447.9999999999999,177.1999999999999
293000,-101.3999999999998,446.4999999999999,178.6999999999999
294000,-101.49999999999982,445.39999999999986,179.8999999999999
295000,-104.49999999999983,443.39999999999986,179.19999999999987
296000,-104.69999999999982,442.59999999999985,179.9999999999999
297000,-105.59999999999982,439.39999999999986,179.7999999999999
298000,-103.79999999999981,439.6999999999999,181.39999999999992
299000,-103.9999999999998,440.6999999999999,181.69999999999993
300000,-102.3999999999998,440.09999999999985,181.5999999999999
301000,-104.4999999999998,441.39999999999986,181.69999999999993
302000,-106.1999999999998,440.4999999999999,182.19999999999993
303000,-106.8999999999998,438.9999999999999,181.99999999999994
304000,-108.19999999999982,437.0999999999999,182.09999999999994
305000,-107.4999999999998,435.0999999999999,182.89999999999995
306000,-107.09999999999981,433.89999999999986,183.5999999999999
307000,-105.7999999999998,429.59999999999985,184.39999999999992
308000,-104.7999999999998,427.79999999999984,186.69999999999993
309000,-103.8999999999998,424.1999999999998,187.99999999999994
310000,-105.79999999999981,421.1999999999998,189.09999999999994
311000,-105.8999999999998,414.79999999999984,189.19999999999993
312000,-107.59999999999982,411.1999999999998,189.49999999999994
313000,-108.59999999999982,407.79999999999984,190.19999999999996
314000,-112.89999999999982,401.79999999999984,190.69999999999996
315000,-115.09999999999982,400.59999999999985,192.59999999999997
316000,-113.09999999999981,400.59999999999985,196.49999999999997
317000,-109.9999999999998,400.6999999999999,199.99999999999997
318000,-111.89999999999979,394.1999999999999,201.59999999999997
319000,-111.5999999999998,391.09999999999985,203.09999999999997
320000,-111.89999999999979,387.59999999999985,202.99999999999994
321000,-112.39999999999979,384.1999999999999,203.09999999999994
322000,-114.59999999999978,376.9999999999999,203.29999999999995
323000,-113.69999999999978,374.4999999999999,203.29999999999995
324000,-117.29999999999977,366.2999999999999,203.09999999999997
325000,-116.29999999999977,364.5999999999999,203.39999999999998
326000,-117.69999999999976,357.7999999999999,204.2
327000,-116.59999999999975,353.0999999999999,205.5
328000,-115.89999999999975,347.2999999999999,208.2
329000,-116.49999999999974,345.5999999999999,208.5
330000,-118.89999999999974,343.4999999999999,208.9
331000,-120.19999999999973,338.39999999999986,209.70000000000002
332000,-120.59999999999971,336.6999999999999,211.00000000000003
333000,-118.39999999999972,337.79999999999984,216.70000000000002
334000,-116.89999999999972,339.09999999999985,219.40000000000003
335000,-115.99999999999972,335.09999999999985,221.50000000000003
336000,-116.39999999999971,333.29999999999984,223.10000000000002
337000,-117.39999999999971,332.99999999999983,222.90000000000003
338000,-118.5999999999997,330.29999999999984,223.40000000000003
339000,-118.0999999999997,329.1999999999998,225.0
340000,-119.3999999999997,322.49999999999983,226.5
341000,-123.0999999999997,322.79999999999984,226.1
342000,-126.09999999999968,317.49999999999983,225.7
343000,-131.09999999999968,314.1999999999998,224.7
344000,-132.69999999999968,312.5999999999998,223.3
345000,-132.59999999999968,311.5999999999998,224.9
346000,-137.39999999999966,307.0999999999998,222.8
347000,-139.59999999999968,304.2999999999998,224.3
348000,-139.2999999999997,303.69999999999976,224.4
349000,-138.7999999999997,300.09999999999974,225.8
350000,-139.49999999999972,299.39999999999975,228.20000000000002
351000,-140.49999999999972,297.59999999999974,229.50000000000003
352000,-143.59999999999974,294.1999999999997,227.60000000000002
353000,-143.99999999999974,291.2999999999997,229.10000000000002
354000,-146.29999999999973,286.6999999999997,228.3
355000,-149.6999999999997,282.7999999999997,228.3
356000,-149.6999999999997,277.8999999999997,228.6
357000,-152.2999999999997,276.1999999999997,229.39999999999998
358000,-153.1999999999997,273.1999999999997,229.29999999999995
359000,-157.09999999999968,266.9999999999997,229.89999999999998
360000,-158.4999999999997,264.7999999999997,229.59999999999997
361000,-158.69999999999968,262.4999999999997,231.59999999999997
362000,-161.29999999999967,260.9999999999997,231.59999999999997
363000,-162.09999999999968,259.39999999999975,232.7
364000,-164.8999999999997,253.29999999999973,232.29999999999998
365000,-164.1999999999997,249.6999999999997,232.39999999999998
366000,-162.7999999999997,248.79999999999973,234.7
367000,-161.6999999999997,249.19999999999973,235.59999999999997
368000,-161.6999999999997,247.09999999999974,236.09999999999997
369000,-163.3999999999997,245.49999999999972,235.39999999999992
370000,-166.3999999999997,244.19999999999973,236.69999999999993
371000,-164.6999999999997,245.89999999999972,237.99999999999991
372000,-163.49999999999972,245.99999999999972,239.5999999999999
373000,-165.79999999999973,247.0999999999997,239.0999999999999
374000,-162.99999999999972,246.6999999999997,242.5999999999999
375000,-162.79999999999973,241.99999999999972,241.7999999999999
376000,-162.49999999999972,237.89999999999972,242.69999999999993
377000,-162.0999999999997,233.29999999999973,242.29999999999995
378000,-165.8999999999997,227.79999999999973,243.09999999999997
379000,-166.09999999999968,223.59999999999974,243.69999999999996
380000,-165.29999999999967,221.79999999999973,243.99999999999997
381000,-168.59999999999968,216.89999999999972,242.2
382000,-168.3999999999997,214.1999999999997,242.2
383000,-169.29999999999967,210.6999999999997,242.39999999999998
384000,-166.69999999999968,211.4999999999997,243.99999999999997
385000,-164.59999999999965,210.29999999999967,245.79999999999995
386000,-165.09999999999968,208.79999999999967,245.39999999999995
387000,-165.3999999999997,206.8999999999997,245.59999999999997
388000,-166.1999999999997,203.29999999999967,245.39999999999995
389000,-170.79999999999973,200.29999999999967,246.19999999999993
390000,-174.59999999999974,197.8999999999997,246.39999999999992
391000,-174.99999999999972,195.99999999999972,248.69999999999993
392000,-172.59999999999974,195.99999999999972,250.89999999999992
393000,-174.59999999999974,191.99999999999972,251.29999999999995
394000,-175.09999999999974,190.0999999999997,251.69999999999993
395000,-173.79999999999973,186.7999999999997,252.39999999999992
396000,-170.99999999999972,183.8999999999997,253.7999999999999
397000,-174.39999999999972,177.4999999999997,252.69999999999987
398000,-169.09999999999974,177.19999999999965,257.09999999999985
399000,-169.09999999999974,175.59999999999965,257.99999999999983
400000,-168.39999999999972,175.59999999999968,258.59999999999985
401000,-169.79999999999973,172.6999999999997,259.39999999999986
402000,-170.09999999999974,172.1999999999997,260.1999999999999
403000,-171.89999999999975,171.0999999999997,259.5999999999999
404000,-174.89999999999975,166.5999999999997,257.5999999999999
405000,-182.89999999999975,156.49999999999972,253.49999999999991
406000,-189.09999999999974,144.49999999999972,251.29999999999993
407000,-192.19999999999973,141.99999999999972,251.19999999999993
408000,-194.19999999999973,139.3999999999997,253.39999999999992
409000,-195.79999999999973,133.1999999999997,255.89999999999992
410000,-192.49999999999974,131.6999999999997,260.2999999999999
411000,-195.59999999999977,125.89999999999968,260.89999999999986
412000,-193.39999999999975,121.3999999999997,262.59999999999985
413000,-196.39999999999975,114.2999999999997,263.1999999999998
414000,-199.69999999999976,107.89999999999972,260.99999999999983
415000,-201.29999999999978,102.49999999999972,262.49999999999983
416000,-203.5999999999998,93.99999999999973,264.5999999999998
417000,-206.29999999999978,89.69999999999975,267.5999999999998
418000,-211.59999999999977,75.89999999999976,267.7999999999998
419000,-212.39999999999978,72.09999999999975,267.69999999999976
420000,-212.4999999999998,62.799999999999756,268.89999999999975
421000,-214.1999999999998,56.29999999999976,269.2999999999998
422000,-214.79999999999978,49.59999999999977,271.1999999999998
423000,-213.89999999999978,43.599999999999774,275.1999999999998
424000,-212.29999999999978,35.49999999999979,277.6999999999998
425000,-210.49999999999977,28.19999999999981,281.6999999999998
426000,-208.19999999999976,19.899999999999814,282.6999999999998
427000,-207.89999999999978,14.399999999999807,283.79999999999984
428000,-210.59999999999977,0.09999999999981668,281.29999999999984
429000,-210.59999999999977,-4.5000000000001705,282.79999999999984
430000,-211.79999999999976,-8.300000000000168,283.29999999999984
431000,-211.39999999999975,-11.000000000000178,283.3999999999998
432000,-211.59999999999974,-18.10000000000015,281.99999999999983
433000,-214.09999999999974,-18.500000000000142,282.29999999999984
434000,-216.79999999999973,-19.200000000000145,282.6999999999998
435000,-215.49999999999974,-19.70000000000016,283.6999999999998
436000,-214.39999999999975,-16.100000000000158,285.49999999999983
437000,-213.99999999999974,-17.000000000000156,284.8999999999998
438000,-211.69999999999973,-17.800000000000153,285.0999999999998
439000,-212.49999999999974,-17.80000000000016,284.5999999999998
440000,-215.49999999999972,-22.200000000000145,283.8999999999998
441000,-214.89999999999972,-22.900000000000155,283.3999999999998
442000,-212.49999999999972,-21.70000000000016,286.3999999999998
443000,-216.99999999999972,-27.800000000000168,284.5999999999998
444000,-219.7999999999997,-31.00000000000017,284.7999999999998
445000,-224.3999999999997,-36.40000000000015,284.7999999999998
446000,-224.4999999999997,-39.10000000000014,285.0999999999998
447000,-226.8999999999997,-44.800000000000146,287.3999999999998
448000,-229.59999999999968,-50.20000000000015,287.4999999999998
449000,-231.79999999999967,-58.00000000000015,287.89999999999975
450000,-232.3999999999997,-65.80000000000015,289.59999999999974
451000,-233.1999999999997,-68.30000000000015,291.19999999999976
452000,-235.8999999999997,-75.20000000000016,292.39999999999975
453000,-235.8999999999997,-79.90000000000015,294.7999999999997
454000,-238.79999999999967,-84.60000000000014,296.1999999999997
455000,-238.59999999999965,-84.80000000000013,297.5999999999997
456000,-238.59999999999965,-85.90000000000012,300.5999999999997
457000,-238.99999999999966,-88.80000000000013,300.79999999999967
458000,-242.49999999999966,-92.50000000000011,300.79999999999967
459000,-245.69999999999965,-95.60000000000011,300.89999999999964
460000,-245.29999999999964,-96.7000000000001,302.2999999999996
461000,-245.29999999999964,-99.0000000000001,303.7999999999996
462000,-245.29999999999964,-104.70000000000009,306.2999999999996
463000,-246.39999999999964,-110.60000000000011,309.39999999999964
464000,-246.69999999999965,-116.7000000000001,310.2999999999996
465000,-246.29999999999964,-118.00000000000011,313.2999999999996
466000,-246.69999999999965,-120.60000000000011,317.5999999999996
467000,-248.09999999999965,-124.80000000000013,320.7999999999996
468000,-248.79999999999967,-130.60000000000014,323.9999999999996
469000,-248.49999999999966,-133.00000000000014,326.2999999999996
470000,-248.79999999999967,-133.70000000000016,326.2999999999996
471000,-248.89999999999964,-133.80000000000013,326.39999999999964
472000,-250.09999999999962,-133.80000000000013,326.69999999999965
473000,-251.19999999999962,-132.1000000000001,327.5999999999996
474000,-249.49999999999963,-132.1000000000001,326.39999999999964
475000,-250.49999999999963,-133.1000000000001,325.19999999999965
476000,-253.4999999999996,-137.3000000000001,323.5999999999997
477000,-253.8999999999996,-140.0000000000001,322.79999999999967
478000,-256.6999999999996,-141.1000000000001,323.39999999999964
479000,-257.8999999999996,-143.8000000000001,324.49999999999966
480000,-259.9999999999996,-144.2000000000001,325.49999999999966
481000,-260.9999999999996,-147.7000000000001,327.69999999999965
482000,-261.4999999999996,-153.3000000000001,328.0999999999997
483000,-262.9999999999996,-156.7000000000001,330.5999999999997
484000,-262.6999999999996,-163.7000000000001,332.29999999999967
485000,-267.79999999999956,-169.9000000000001,331.6999999999997
486000,-272.79999999999956,-177.4000000000001,332.6999999999997
487000,-272.79999999999956,-181.9000000000001,338.0999999999997
488000,-272.69999999999953,-181.2000000000001,339.1999999999997
489000,-273.7999999999995,-182.4000000000001,339.4999999999997
490000,-276.5999999999995,-185.60000000000008,338.7999999999997
491000,-278.3999999999995,-185.7000000000001,339.1999999999997
492000,-279.0999999999995,-188.0000000000001,338.8999999999997
493000,-280.2999999999995,-188.30000000000013,338.8999999999997
494000,-278.8999999999995,-190.70000000000013,338.99999999999966
495000,-279.3999999999995,-193.10000000000014,338.7999999999996
496000,-276.79999999999956,-196.60000000000014,340.6999999999996
497000,-274.59999999999957,-196.60000000000014,342.2999999999996
498000,-278.8999999999996,-202.10000000000014,340.49999999999966
499000,-277.8999999999996,-205.5000000000001,343.1999999999997
500000,-277.8999999999996,-210.2000000000001,343.5999999999997
501000,-281.29999999999956,-217.9000000000001,342.0999999999997
