learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
178000.0,42.183064197,1.8096867536037366E-5,178000.0,81.10000000000001,63.85072069039386,-263.461538461538,63.79310344827588,178000.0,3461360.0
179000.0,42.618832046,1.8468906874067554E-5,179000.0,80.2,59.135488557936796,-280.7692307692304,52.17391304347827,179000.0,3300168.0
180000.0,43.038067385,1.8833747538382257E-5,180000.0,89.2,78.70271954439598,-151.16279069767415,75.45454545454545,180000.0,3363936.0
181000.0,43.455557004,1.9202693878508216E-5,181000.0,88.2,77.08359632172301,-202.56410256410228,73.30316742081448,181000.0,3416016.0
182000.0,43.870084598,1.957402849792306E-5,182000.0,88.9,77.17402033362946,-184.61538461538433,71.8274111675127,182000.0,3462696.0
183000.0,44.256511894,1.993188799094946E-5,183000.0,87.3,72.37088282643693,-353.57142857142816,63.08139534883721,183000.0,3579704.0
184000.0,44.634029082,2.027736919400515E-5,184000.0,84.7,68.43186854452344,-393.54838709677387,59.94764397905759,184000.0,3537448.0
185000.0,45.028252551,2.064161629954641E-5,185000.0,88.2,76.45894679721975,-168.18181818181793,74.00881057268722,185000.0,3571544.0
186000.0,45.468545265,2.1053246364214558E-5,186000.0,86.1,71.93036306762764,-265.78947368421024,67.89838337182448,186000.0,3613832.0
187000.0,45.894170293,2.1449626467096414E-5,187000.0,85.0,70.12309285742741,-305.4054054054051,63.85542168674698,187000.0,3599872.0
188000.0,46.302087785,2.1836044146348648E-5,188000.0,83.0,60.275733146395595,-214.8148148148146,46.540880503144635,188000.0,3661736.0
189000.0,46.702701256,2.2223643195934577E-5,189000.0,81.3,61.09402762115984,-252.83018867924508,50.52910052910051,189000.0,3739896.0
190000.0,47.101097405,2.26145750864287E-5,190000.0,79.80000000000001,60.2539027912779,-267.2727272727269,56.08695652173914,190000.0,3793048.0
191000.0,47.485070317,2.2987591195914196E-5,191000.0,76.8,50.46397321638276,-307.01754385964875,37.967914438502675,191000.0,3755168.0
192000.0,47.939248973,2.3415329583271392E-5,192000.0,84.1,66.50925313528154,-278.57142857142827,53.50877192982455,192000.0,3640440.0
193000.0,48.415998094,2.3870074870003152E-5,193000.0,87.3,73.0528567154615,-252.77777777777746,65.48913043478261,193000.0,3687064.0
194000.0,48.861407103,2.4304212938418403E-5,194000.0,87.4,73.35662161962136,-223.07692307692278,64.70588235294117,194000.0,3767656.0
195000.0,49.349810753,2.47924166305626E-5,195000.0,87.7,75.87596716777972,-324.1379310344824,71.52777777777779,195000.0,3863888.0
196000.0,49.851736351,2.526257004221343E-5,196000.0,86.7,74.19074398576416,-259.45945945945914,70.96069868995633,196000.0,3620784.0
197000.0,50.257024858,2.5644801272331154E-5,197000.0,87.4,74.66007292267905,-306.45161290322545,70.96774193548387,197000.0,3645560.0
198000.0,50.684061999,2.604969676763055E-5,198000.0,89.3,78.72763419483103,-245.1612903225803,76.53508771929825,198000.0,3665048.0
199000.0,51.113309946,2.6460956188559498E-5,199000.0,89.4,78.87213054631489,-253.33333333333297,78.05383022774328,199000.0,3703480.0
200000.0,51.524386641,2.6858748314310358E-5,200000.0,86.4,73.31334450509989,-324.99999999999966,75.58348294434471,200000.0,3740552.0
201000.0,51.927916625,2.72507851416934E-5,201000.0,87.5,74.93412688545497,-267.6470588235291,76.80890538033395,201000.0,3755376.0
